OG0006824	Athaliana_TAIR10||AT1G63970.1	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12) # plastid
OG0003538	Athaliana_TAIR10||AT4G05450.1	Adrenodoxin, mitochondrial ferredoxin # mitochondria
OG0003538	Athaliana_TAIR10||AT4G21090.1	Adrenodoxin, mitochondrial ferredoxin # mitochondria
OG0005846	Athaliana_TAIR10||AT2G12280.1	Uncurated
OG0005846	Athaliana_TAIR10||AT1G50480.1	Formate--tetrahydrofolate ligase (EC 6.3.4.3) # cytosol
OG0003528	Athaliana_TAIR10||AT2G34590.1	Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1) # plastid
OG0003528	Athaliana_TAIR10||AT1G30120.1	Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1) # plastid
OG0008038	Athaliana_TAIR10||AT1G78590.1	NADH kinase (EC 2.7.1.86) # peroxisome
OG0000132	Athaliana_TAIR10||AT3G07620.1	Uncurated
OG0000132	Athaliana_TAIR10||AT5G25310.1	Uncurated
OG0000132	Athaliana_TAIR10||AT4G32790.1	Uncurated
OG0000132	Athaliana_TAIR10||AT5G20260.1	Uncurated
OG0000132	Athaliana_TAIR10||AT3G42180.1	Uncurated
OG0000132	Athaliana_TAIR10||AT5G03795.1	Uncurated
OG0000132	Athaliana_TAIR10||AT5G11130.1	Uncurated
OG0000132	Athaliana_TAIR10||AT5G25820.1	Uncurated
OG0000132	Athaliana_TAIR10||AT5G19670.1	Uncurated
OG0000132	Athaliana_TAIR10||AT5G33290.1	Xylogalacturonan beta-1,3-xylosyltransferase (EC 2.4.2.41) # golgi
OG0000132	Athaliana_TAIR10||AT4G16745.2	Uncurated
OG0000132	Athaliana_TAIR10||AT5G37000.1	Uncurated
OG0000132	Athaliana_TAIR10||AT4G38040.1	Uncurated
OG0000132	Athaliana_TAIR10||AT5G11610.1	Uncurated
OG0002710	Athaliana_TAIR10||AT3G05970.1	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) # peroxisome
OG0002710	Athaliana_TAIR10||AT5G27600.1	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) # peroxisome
OG0003872	Athaliana_TAIR10||AT3G21730.1	Dihydroneopterin aldolase (EC 4.1.2.25) # cytosol
OG0003872	Athaliana_TAIR10||AT5G62980.1	Dihydroneopterin aldolase (EC 4.1.2.25) # cytosol
OG0003872	Athaliana_TAIR10||AT3G11750.1	Dihydroneopterin aldolase (EC 4.1.2.25) # cytosol
OG0007113	Athaliana_TAIR10||AT5G23120.1	Photosystem II stability/assembly factor HCF136/Ycf48 # plastid
OG0003928	Athaliana_TAIR10||AT1G06680.1	Photosystem II oxygen evolving complex protein PsbP # plastid
OG0003928	Athaliana_TAIR10||AT2G30790.1	Photosystem II oxygen evolving complex protein PsbP # plastid
OG0000246	Athaliana_TAIR10||AT5G61320.1	Uncurated
OG0000246	Athaliana_TAIR10||AT3G03470.1	Uncurated
OG0000246	Athaliana_TAIR10||AT1G64930.1	Uncurated
OG0000246	Athaliana_TAIR10||AT5G04660.1	Free fatty acids epoxidase [oleate, linoleate, linolenate] (no EC)
OG0000246	Athaliana_TAIR10||AT2G12190.1	Uncurated
OG0000246	Athaliana_TAIR10||AT1G11600.1	Uncurated
OG0000246	Athaliana_TAIR10||AT3G10560.1	Uncurated
OG0000246	Athaliana_TAIR10||AT3G10570.1	Fatty acid in-chain hydroxylase (no EC)
OG0000246	Athaliana_TAIR10||AT1G64900.1	Uncurated
OG0000246	Athaliana_TAIR10||AT1G64940.1	Uncurated
OG0000246	Athaliana_TAIR10||AT5G04630.1	Uncurated
OG0000246	Athaliana_TAIR10||AT1G64950.1	Uncurated
OG0002224	Athaliana_TAIR10||AT5G56720.1	Malate dehydrogenase (EC 1.1.1.37) # cytosol
OG0002224	Athaliana_TAIR10||AT5G43330.1	Malate dehydrogenase (EC 1.1.1.37) # cytosol
OG0002224	Athaliana_TAIR10||AT1G04410.1	Malate dehydrogenase (EC 1.1.1.37) # cytosol
OG0000822	Athaliana_TAIR10||AT3G47800.1	Aldose 1-epimerase (EC 5.1.3.3)
OG0000822	Athaliana_TAIR10||AT5G15140.1	Aldose 1-epimerase (EC 5.1.3.3)
OG0000822	Athaliana_TAIR10||AT3G17940.1	Aldose 1-epimerase (EC 5.1.3.3)
OG0000822	Athaliana_TAIR10||AT3G01260.1	Aldose 1-epimerase (EC 5.1.3.3)
OG0004991	Athaliana_TAIR10||AT1G80380.2	D-glycerate 3-kinase (EC 2.7.1.31), plant type # plastid
OG0003649	Athaliana_TAIR10||AT1G80950.1	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
OG0002891	Athaliana_TAIR10||AT4G15093.1	Extradiol ring-cleavage dioxygenase [caffealdehyde, other] (EC 1.13.-.-)
OG0006612	Athaliana_TAIR10||AT5G60540.1	Pyridoxine biosynthesis glutamine amidotransferase, glutaminase subunit (EC 2.4.2.-) # cytosol # nucleus
OG0003361	Athaliana_TAIR10||AT5G53850.2	2,3-diketo-5-methylthiopentyl-1-phosphate enolase-phosphatase (EC 3.1.3.77) / Methylthioribulose-1-phosphate dehydratase (EC 4.2.1.109) # plastid
OG0003452	Athaliana_TAIR10||AT5G57890.1	Anthranilate synthase, amidotransferase component (EC 4.1.3.27) # plastid
OG0003452	Athaliana_TAIR10||AT1G24807.1	Anthranilate synthase, amidotransferase component (EC 4.1.3.27) # plastid
OG0003452	Athaliana_TAIR10||AT1G25220.2	Anthranilate synthase, amidotransferase component (EC 4.1.3.27) # plastid
OG0003452	Athaliana_TAIR10||AT1G25155.1	Anthranilate synthase, amidotransferase component (EC 4.1.3.27) # plastid
OG0003452	Athaliana_TAIR10||AT1G24909.1	Anthranilate synthase, amidotransferase component (EC 4.1.3.27) # plastid
OG0003452	Athaliana_TAIR10||AT1G25083.1	Anthranilate synthase, amidotransferase component (EC 4.1.3.27) # plastid
OG0002641	Athaliana_TAIR10||AT1G13560.1	Diacylglycerol cholinephosphotransferase (EC 2.7.8.2) / Ethanolaminephosphotransferase (EC 2.7.8.1)
OG0002641	Athaliana_TAIR10||AT3G25585.1	Diacylglycerol cholinephosphotransferase (EC 2.7.8.2) / Ethanolaminephosphotransferase (EC 2.7.8.1)
OG0007196	Athaliana_TAIR10||AT1G48300.1	Diacylglycerol O-acyltransferase (EC 2.3.1.20) # cytosol
OG0005308	Athaliana_TAIR10||AT1G75330.1	Ornithine carbamoyltransferase (EC 2.1.3.3) # plastid
OG0006741	Athaliana_TAIR10||AT1G76200.1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2 # mitointer
OG0003780	Athaliana_TAIR10||AT2G22250.2	Aspartate aminotransferase (EC 2.6.1.1) / Glutamate--prephenate aminotransferase (EC 2.6.1.79) # plastid
OG0000736	Athaliana_TAIR10||AT1G16300.1	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12) # plastid
OG0000736	Athaliana_TAIR10||AT1G13440.1	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12) # cytosol # mitochondria # nucleus
OG0000736	Athaliana_TAIR10||AT3G04120.1	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12) # cytosol # mitochondria # nucleus
OG0000736	Athaliana_TAIR10||AT1G79530.1	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12) # plastid
OG0006895	Athaliana_TAIR10||AT5G41480.1	Dihydrofolate synthase (EC 6.3.2.12) # mitochondria
OG0000629	Athaliana_TAIR10||AT1G24540.1	Uncurated
OG0000629	Athaliana_TAIR10||AT1G63710.1	Uncurated
OG0000629	Athaliana_TAIR10||AT2G45970.1	Fatty acid omega-hydroxylase (EC 1.14.13.-)
OG0000629	Athaliana_TAIR10||AT5G58860.1	Uncurated
OG0000629	Athaliana_TAIR10||AT1G01600.1	Fatty acid omega-hydroxylase (EC 1.14.13.-)
OG0000629	Athaliana_TAIR10||AT3G26125.1	Uncurated
OG0000629	Athaliana_TAIR10||AT1G13140.1	Uncurated
OG0000629	Athaliana_TAIR10||AT1G13150.1	Uncurated
OG0000629	Athaliana_TAIR10||AT5G23190.1	Uncurated
OG0000629	Athaliana_TAIR10||AT5G08250.1	Uncurated
OG0000629	Athaliana_TAIR10||AT4G00360.1	Fatty acid omega-hydroxylase (EC 1.14.13.-) # endoplasm
OG0002744	Athaliana_TAIR10||AT1G74550.1	Uncurated
OG0002744	Athaliana_TAIR10||AT2G40890.1	5-O-(4-coumaroyl)-D-quinate/shikimate 3'-hydroxylase (EC 1.14.13.36) # endoplasm
OG0002744	Athaliana_TAIR10||AT1G74540.1	Uncurated
OG0005341	Athaliana_TAIR10||AT4G34840.1	5'-methylthioadenosine nucleosidase (EC 3.2.2.16) # cytosol
OG0005341	Athaliana_TAIR10||AT4G38800.1	5'-methylthioadenosine nucleosidase (EC 3.2.2.16) # cytosol
OG0001886	Athaliana_TAIR10||AT4G14680.1	Sulfate adenylyltransferase (EC 2.7.7.4) # plastid # nucleus
OG0001886	Athaliana_TAIR10||AT5G43780.1	Sulfate adenylyltransferase (EC 2.7.7.4) # plastid
OG0001886	Athaliana_TAIR10||AT1G19920.1	Sulfate adenylyltransferase (EC 2.7.7.4) # plastid
OG0001886	Athaliana_TAIR10||AT3G22890.1	Sulfate adenylyltransferase (EC 2.7.7.4) # plastid
OG0005908	Athaliana_TAIR10||AT3G58490.1	Phosphatidate phosphatase (EC 3.1.3.4)
OG0000903	Athaliana_TAIR10||AT3G14510.1	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)
OG0000903	Athaliana_TAIR10||AT4G38460.1	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29) # plastid
OG0000903	Athaliana_TAIR10||AT2G18640.1	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29) # endoplasm
OG0000903	Athaliana_TAIR10||AT3G32040.1	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)
OG0000903	Athaliana_TAIR10||AT3G20160.1	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)
OG0000903	Athaliana_TAIR10||AT2G23800.1	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29) # endoplasm
OG0000903	Athaliana_TAIR10||AT4G36810.1	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29) # plastid
OG0000903	Athaliana_TAIR10||AT1G49530.1	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29) # mitochondria
OG0000903	Athaliana_TAIR10||AT3G29430.1	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)
OG0000903	Athaliana_TAIR10||AT3G14550.1	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29) # plastid
OG0000903	Athaliana_TAIR10||AT3G14530.1	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)
OG0000903	Athaliana_TAIR10||AT2G18620.1	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)
OG0005129	Athaliana_TAIR10||AT3G10370.1	Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3) # mitochondria
OG0003753	Athaliana_TAIR10||AT4G36940.1	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)
OG0003753	Athaliana_TAIR10||AT2G23420.1	Nicotinate phosphoribosyltransferase (EC 2.4.2.11)
OG0006708	Athaliana_TAIR10||AT5G62530.1	Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.5.1.12) # mitochondria
OG0006244	Athaliana_TAIR10||AT3G20330.1	Aspartate carbamoyltransferase (EC 2.1.3.2) # plastid
OG0003381	Athaliana_TAIR10||AT4G19710.2	Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3) # plastid
OG0003381	Athaliana_TAIR10||AT1G31230.1	Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3) # plastid
OG0002920	Athaliana_TAIR10||AT5G54190.1	Light-dependent protochlorophyllide reductase (EC 1.3.1.33) # plastid
OG0002920	Athaliana_TAIR10||AT4G27440.1	Light-dependent protochlorophyllide reductase (EC 1.3.1.33) # plastid
OG0002920	Athaliana_TAIR10||AT1G03630.1	Light-dependent protochlorophyllide reductase (EC 1.3.1.33) # plastid
OG0006724	Athaliana_TAIR10||AT1G22940.1	Hydroxymethylpyrimidine kinase (EC 2.7.1.49) / Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7) / Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3) # plastid
OG0004132	Athaliana_TAIR10||AT3G21070.1	NAD kinase (EC 2.7.1.23) / NADH kinase (EC 2.7.1.86) # cytosol
OG0003481	Athaliana_TAIR10||AT2G01090.1	Ubiquinol-cytochrome c reductase complex subunit 6 (hinge protein) # mitointer
OG0003481	Athaliana_TAIR10||AT1G15120.2	Ubiquinol-cytochrome c reductase complex subunit 6 (hinge protein) # mitointer
OG0006798	Athaliana_TAIR10||AT4G04930.1	Dihydrosphingosine delta-4 desaturase (EC 1.14.99.-)
OG0002721	Athaliana_TAIR10||AT4G13940.1	Adenosylhomocysteinase (EC 3.3.1.1) # cytosol
OG0002721	Athaliana_TAIR10||AT3G23810.1	Adenosylhomocysteinase (EC 3.3.1.1) # cytosol
OG0008433	Athaliana_TAIR10||AT2G38680.1	5'-nucleotidase (EC 3.1.3.5) # cytosol
OG0001904	Athaliana_TAIR10||AT2G38230.1	Pyridoxine biosynthesis glutamine amidotransferase, synthase subunit (EC 2.4.2.-) # cytosol
OG0001904	Athaliana_TAIR10||AT3G16050.1	Uncurated
OG0001904	Athaliana_TAIR10||AT5G01410.1	Pyridoxine biosynthesis glutamine amidotransferase, synthase subunit (EC 2.4.2.-) # cytosol # nucleus
OG0001904	Athaliana_TAIR10||AT2G38210.1	Uncurated
OG0001583	Athaliana_TAIR10||AT3G22370.1	Alternative oxidase, ubiquinol oxidase (EC 1.10.3.11)
OG0001583	Athaliana_TAIR10||AT3G22360.1	Alternative oxidase, ubiquinol oxidase (EC 1.10.3.11)
OG0001583	Athaliana_TAIR10||AT1G32350.1	Alternative oxidase, ubiquinol oxidase (EC 1.10.3.11)
OG0001583	Athaliana_TAIR10||AT3G27620.1	Alternative oxidase, ubiquinol oxidase (EC 1.10.3.11)
OG0001583	Athaliana_TAIR10||AT5G64210.1	Alternative oxidase, ubiquinol oxidase (EC 1.10.3.11) # mitochondria
OG0000189	Athaliana_TAIR10||AT4G37970.1	Alcohol dehydrogenase (EC 1.1.1.1) / Cinnamyl alcohol dehydrogenase/reductase (EC 1.1.1.195)
OG0000189	Athaliana_TAIR10||AT2G21890.1	Alcohol dehydrogenase (EC 1.1.1.1) / Cinnamyl alcohol dehydrogenase/reductase (EC 1.1.1.195)
OG0000189	Athaliana_TAIR10||AT4G34230.1	Alcohol dehydrogenase (EC 1.1.1.1) / Cinnamyl alcohol dehydrogenase/reductase (EC 1.1.1.195) # cytosol # cellwall
OG0000189	Athaliana_TAIR10||AT4G37990.1	Alcohol dehydrogenase (EC 1.1.1.1) / Cinnamyl alcohol dehydrogenase/reductase (EC 1.1.1.195)
OG0000189	Athaliana_TAIR10||AT3G19450.1	Alcohol dehydrogenase (EC 1.1.1.1) / Cinnamyl alcohol dehydrogenase/reductase (EC 1.1.1.195)
OG0000189	Athaliana_TAIR10||AT1G72680.1	Alcohol dehydrogenase (EC 1.1.1.1) / Cinnamyl alcohol dehydrogenase/reductase (EC 1.1.1.195)
OG0000189	Athaliana_TAIR10||AT4G37980.1	Alcohol dehydrogenase (EC 1.1.1.1) / Cinnamyl alcohol dehydrogenase/reductase (EC 1.1.1.195)
OG0000189	Athaliana_TAIR10||AT2G21730.1	Alcohol dehydrogenase (EC 1.1.1.1) / Cinnamyl alcohol dehydrogenase/reductase (EC 1.1.1.195)
OG0000189	Athaliana_TAIR10||AT4G39330.1	Alcohol dehydrogenase (EC 1.1.1.1) / Cinnamyl alcohol dehydrogenase/reductase (EC 1.1.1.195)
OG0006827	Athaliana_TAIR10||AT1G51720.1	NADP-specific glutamate dehydrogenase (EC 1.4.1.4) # cytosol
OG0003982	Athaliana_TAIR10||AT1G36280.1	Adenylosuccinate lyase (EC 4.3.2.2) # plastid
OG0003982	Athaliana_TAIR10||AT4G18440.1	Adenylosuccinate lyase (EC 4.3.2.2) # plastid
OG0001096	Athaliana_TAIR10||AT4G02120.1	CTP synthase (EC 6.3.4.2) # cytosol
OG0001096	Athaliana_TAIR10||AT4G20320.1	CTP synthase (EC 6.3.4.2) # cytosol
OG0001096	Athaliana_TAIR10||AT1G30820.1	CTP synthase (EC 6.3.4.2) # cytosol
OG0001096	Athaliana_TAIR10||AT2G34890.1	CTP synthase (EC 6.3.4.2) # cytosol
OG0001096	Athaliana_TAIR10||AT3G12670.1	CTP synthase (EC 6.3.4.2) # cytosol
OG0004326	Athaliana_TAIR10||AT2G19450.1	Diacylglycerol O-acyltransferase (EC 2.3.1.20) # cytosol # endoplasm
OG0000977	Athaliana_TAIR10||AT1G74030.1	Enolase (EC 4.2.1.11) # cytosol # plastid # nucleus
OG0000977	Athaliana_TAIR10||AT2G29560.1	Enolase (EC 4.2.1.11) # cytosol # nucleus
OG0000977	Athaliana_TAIR10||AT2G36530.1	Enolase (EC 4.2.1.11) # cytosol # nucleus
OG0000490	Athaliana_TAIR10||AT5G28020.1	Cysteine synthase (EC 2.5.1.47) # cytosol
OG0000490	Athaliana_TAIR10||AT3G59760.1	Cysteine synthase (EC 2.5.1.47) # mitochondria
OG0000490	Athaliana_TAIR10||AT3G22460.1	Cysteine synthase (EC 2.5.1.47) # cytosol
OG0000490	Athaliana_TAIR10||AT3G03630.1	Uncurated
OG0000490	Athaliana_TAIR10||AT3G61440.1	Cysteine synthase (EC 2.5.1.47) / L-3-cyanoalanine synthase (EC 4.4.1.9) # plastid # mitochondria
OG0000490	Athaliana_TAIR10||AT5G28030.1	Uncurated
OG0000490	Athaliana_TAIR10||AT2G43750.1	Cysteine synthase (EC 2.5.1.47) # plastid # mitochondria
OG0000490	Athaliana_TAIR10||AT3G04940.1	Cysteine synthase (EC 2.5.1.47) # cytosol
OG0000490	Athaliana_TAIR10||AT4G14880.1	Cysteine synthase (EC 2.5.1.47) # cytosol
OG0004144	Athaliana_TAIR10||AT2G25870.1	Sugar-terminal-phosphatase (EC 3.1.3.9/ EC 3.1.3.58) # plastid
OG0003719	Athaliana_TAIR10||AT5G36880.2	Acetyl-coenzyme A synthetase (EC 6.2.1.1) # plastid
OG0004502	Athaliana_TAIR10||AT4G38570.1	CDP-diacylglycerol--inositol 3-phosphatidyltransferase (EC 2.7.8.11)
OG0004502	Athaliana_TAIR10||AT1G68000.1	CDP-diacylglycerol--inositol 3-phosphatidyltransferase (EC 2.7.8.11)
OG0003351	Athaliana_TAIR10||AT5G34780.1	Uncurated
OG0003351	Athaliana_TAIR10||AT1G21400.1	Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) # plastid # mitochondria
OG0003351	Athaliana_TAIR10||AT5G09300.1	Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) # mitochondria
OG0000283	Athaliana_TAIR10||AT2G27690.1	Fatty acid omega-hydroxylase (EC 1.14.13.-)
OG0000283	Athaliana_TAIR10||AT3G01900.1	Uncurated
OG0000283	Athaliana_TAIR10||AT5G63450.1	Uncurated
OG0000283	Athaliana_TAIR10||AT3G56630.1	Uncurated
OG0000283	Athaliana_TAIR10||AT3G48520.1	Uncurated
OG0000283	Athaliana_TAIR10||AT1G34540.1	Uncurated
OG0002670	Athaliana_TAIR10||AT2G33150.1	Acetyl-CoA acetyltransferase (EC 2.3.1.9) # peroxisome
OG0002670	Athaliana_TAIR10||AT5G48880.2	Acetyl-CoA acetyltransferase (EC 2.3.1.9) # cytosol # peroxisome
OG0002670	Athaliana_TAIR10||AT1G04710.1	Acetyl-CoA acetyltransferase (EC 2.3.1.9) # peroxisome
OG0001108	Athaliana_TAIR10||AT1G27450.3	Adenine phosphoribosyltransferase (EC 2.4.2.7) # cytosol
OG0001108	Athaliana_TAIR10||AT1G80050.1	Adenine phosphoribosyltransferase (EC 2.4.2.7)
OG0001108	Athaliana_TAIR10||AT4G22570.1	Adenine phosphoribosyltransferase (EC 2.4.2.7) # cytosol
OG0001108	Athaliana_TAIR10||AT4G12440.2	Uncurated
OG0001108	Athaliana_TAIR10||AT5G11160.1	Uncurated
OG0004857	Athaliana_TAIR10||AT5G20070.1	NADH pyrophosphatase (EC 3.6.1.22) # plastid
OG0005771	Athaliana_TAIR10||AT5G58330.1	Malate dehydrogenase (NADP+) (EC 1.1.1.82) # plastid
OG0004949	Athaliana_TAIR10||AT1G78920.1	Pyrophosphate-energized proton pump (EC 3.6.1.1) # golgi
OG0004949	Athaliana_TAIR10||AT1G16780.1	Pyrophosphate-energized proton pump (EC 3.6.1.1)
OG0003691	Athaliana_TAIR10||AT3G57550.2	Guanylate kinase (EC 2.7.4.8) # cytosol
OG0003691	Athaliana_TAIR10||AT2G41880.1	Guanylate kinase (EC 2.7.4.8) # cytosol
OG0002190	Athaliana_TAIR10||AT3G27380.1	Succinate dehydrogenase (ubiquinone) iron-sulfur subunit SDH2/SDHB (EC 1.3.5.1) # mitochondria
OG0002190	Athaliana_TAIR10||AT5G40650.1	Succinate dehydrogenase (ubiquinone) iron-sulfur subunit SDH2/SDHB (EC 1.3.5.1) # mitochondria
OG0002190	Athaliana_TAIR10||AT5G65165.1	Succinate dehydrogenase (ubiquinone) iron-sulfur subunit SDH2/SDHB (EC 1.3.5.1) # mitochondria
OG0005610	Athaliana_TAIR10||AT3G21110.1	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) # plastid
OG0000555	Athaliana_TAIR10||AT3G46440.1	UDP-glucuronate decarboxylase (EC 4.1.1.35)
OG0000555	Athaliana_TAIR10||AT2G47650.2	UDP-glucuronate decarboxylase (EC 4.1.1.35)
OG0000555	Athaliana_TAIR10||AT2G28760.1	UDP-glucuronate decarboxylase (EC 4.1.1.35)
OG0000555	Athaliana_TAIR10||AT5G59290.2	UDP-glucuronate decarboxylase (EC 4.1.1.35)
OG0000555	Athaliana_TAIR10||AT3G62830.1	UDP-glucuronate decarboxylase (EC 4.1.1.35)
OG0000555	Athaliana_TAIR10||AT3G53520.4	UDP-glucuronate decarboxylase (EC 4.1.1.35)
OG0001752	Athaliana_TAIR10||AT3G22740.1	Homocysteine S-methyltransferase (EC 2.1.1.10) # cytosol
OG0001752	Athaliana_TAIR10||AT3G25900.1	Homocysteine S-methyltransferase (EC 2.1.1.10) # cytosol
OG0001752	Athaliana_TAIR10||AT3G63250.1	Homocysteine S-methyltransferase (EC 2.1.1.10) # cytosol
OG0001939	Athaliana_TAIR10||AT1G51980.1	Putative ubiquinol-cytochrome c reductase complex core protein I (subunit COR1) # mitointer
OG0001939	Athaliana_TAIR10||AT3G16480.1	Putative ubiquinol-cytochrome c reductase complex core protein I (subunit COR1) # mitointer
OG0000400	Athaliana_TAIR10||AT1G14190.1	Uncurated
OG0000400	Athaliana_TAIR10||AT1G73050.1	Uncurated
OG0000400	Athaliana_TAIR10||AT1G12570.1	Uncurated
OG0000400	Athaliana_TAIR10||AT1G14185.1	Uncurated
OG0000400	Athaliana_TAIR10||AT3G56060.1	Uncurated
OG0000400	Athaliana_TAIR10||AT5G51930.1	Uncurated
OG0000400	Athaliana_TAIR10||AT5G51950.1	Uncurated
OG0000400	Athaliana_TAIR10||AT1G72970.1	Long-chain fatty acid omega-alcohol dehydrogenase (EC 1.1.1.-)
OG0073271	Athaliana_TAIR10||AT1G24880.2	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.108)
OG0005210	Athaliana_TAIR10||AT4G02580.1	NADH dehydrogenase [ubiquinone] flavoprotein 2 (EC 1.6.5.3) (EC 1.6.99.3) # mitointer
OG0001603	Athaliana_TAIR10||AT3G03250.1	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)
OG0001603	Athaliana_TAIR10||AT3G03600.1	Uncurated
OG0001603	Athaliana_TAIR10||AT5G17310.2	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)
OG0000066	Athaliana_TAIR10||AT3G60970.1	Uncurated
OG0000066	Athaliana_TAIR10||AT3G21250.2	Uncurated
OG0000066	Athaliana_TAIR10||AT3G13080.1	Uncurated
OG0000066	Athaliana_TAIR10||AT1G30400.1	10-Formyltetrahydrofolate transport / 5-Formyltetrahydrofolate transport / 5-Methylenetetrahydrofolate transport / 5-Methylenyltetrahydrofolate transport / 5-Methyltetrahydrofolate transport / Tetrahydrofolate transport # vacuole
OG0000066	Athaliana_TAIR10||AT3G60160.1	Uncurated
OG0000066	Athaliana_TAIR10||AT3G13100.1	Uncurated
OG0000066	Athaliana_TAIR10||AT3G59140.1	Uncurated
OG0000066	Athaliana_TAIR10||AT2G34660.1	Uncurated
OG0000066	Athaliana_TAIR10||AT1G30420.1	Uncurated
OG0000066	Athaliana_TAIR10||AT2G47800.1	Uncurated
OG0000066	Athaliana_TAIR10||AT1G04120.1	Uncurated
OG0000066	Athaliana_TAIR10||AT2G07680.1	Uncurated
OG0000066	Athaliana_TAIR10||AT3G62700.1	Uncurated
OG0000066	Athaliana_TAIR10||AT3G13090.1	Uncurated
OG0000066	Athaliana_TAIR10||AT1G30410.1	Uncurated
OG0006003	Athaliana_TAIR10||AT5G42740.1	Glucose-6-phosphate isomerase (EC 5.3.1.9) # cytosol
OG0002270	Athaliana_TAIR10||AT2G35840.1	Sucrose-phosphate phosphatase (EC 3.1.3.24)
OG0002270	Athaliana_TAIR10||AT3G52340.1	Sucrose-phosphate phosphatase (EC 3.1.3.24)
OG0002270	Athaliana_TAIR10||AT1G51420.1	Sucrose-phosphate phosphatase (EC 3.1.3.24)
OG0002270	Athaliana_TAIR10||AT3G54270.1	Sucrose-phosphate phosphatase (EC 3.1.3.24)
OG0003482	Athaliana_TAIR10||AT3G10050.1	Methionine gamma-lyase (EC 4.4.1.11) / Threonine dehydratase biosynthetic (EC 4.3.1.19) # cytosol # plastid
OG0005002	Athaliana_TAIR10||AT4G24830.1	Argininosuccinate synthase (EC 6.3.4.5) # plastid
OG0006211	Athaliana_TAIR10||AT5G23300.1	Dihydroorotate dehydrogenase [quinone] (EC 1.3.5.2) # mitochondria
OG0001032	Athaliana_TAIR10||AT1G67730.1	Very-long-chain 3-oxoacyl-CoA reductase of elongase (EC 1.1.1.330) # endoplasm
OG0001032	Athaliana_TAIR10||AT1G24470.1	Uncurated
OG0002826	Athaliana_TAIR10||AT4G14695.1	Uncurated
OG0002826	Athaliana_TAIR10||AT4G05590.2	Mitochondrial pyruvate carrier (TC 2.A.105) # mitochondria
OG0002826	Athaliana_TAIR10||AT4G22310.1	Uncurated
OG0007449	Athaliana_TAIR10||AT5G18660.1	Divinyl (proto)chlorophyllide a 8-vinyl-reductase (EC 1.3.1.75) # plastid
OG0002988	Athaliana_TAIR10||AT3G58610.1	Ketol-acid reductoisomerase (EC 1.1.1.86) # plastid
OG0005275	Athaliana_TAIR10||AT5G05590.1	Phosphoribosylanthranilate isomerase (EC 5.3.1.24) # plastid
OG0005275	Athaliana_TAIR10||AT1G07780.1	Phosphoribosylanthranilate isomerase (EC 5.3.1.24) # plastid
OG0005275	Athaliana_TAIR10||AT1G29410.2	Phosphoribosylanthranilate isomerase (EC 5.3.1.24) # plastid
OG0003750	Athaliana_TAIR10||AT3G54470.1	Orotate phosphoribosyltransferase (EC 2.4.2.10) / Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) # cytosol
